"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
562,0.4,0.6,0.75,1,1,0.3,"relu",0.2,0.4,0.866780397540054,-19.8535220032723,0.357523522921945,3.43149284555537,0.191105796085488,0.493998289098989,0.2,0.659072421007025,-7.23141581364639,-0.121042253861517,1.92058958480446,0.0739817693040104,0.202323909491033,42.4
563,0.6,0.2,1,0,1,0.1,"relu",0.5,0.8,0.896357510155158,-17.2253426283004,0.466951232164523,5.89969337010069,0.28903479957005,0.573036227730309,0,0.652706028846774,-8.32892120912874,-0.593123421518946,3.11951416301663,0.0896031802885239,0.194477892823961,42.4
564,1,0.6,1,0.5,1,0.1,"relu",1,0,0.905239136806116,-16.7271367896249,0.48721830669616,6.20687688560474,0.304822933464117,0.592492863636016,0,0.649399235338726,-8.59116099950639,-0.653007746891623,2.20812906316502,0.0917955292169611,0.19202784471229,43
565,0.2,0.6,1,0.5,2,0.4,"relu",0.3,0.7,0.772459797979038,-23.2176510426229,0.204366424490408,2.05742334637421,0.0993411415437486,0.337455705031975,1.6,0.630511003314978,-6.94204360314344,-0.00704372139378755,1.42831162337784,0.0449578288285664,0.165904152656236,50
566,0.6,1,1,1,1,0.3,"relu",0.8,1,0.854094779223056,-20.2402176380772,0.338915899713239,3.29767801560703,0.176195208467649,0.473811358452603,0.2,0.64804217234626,-7.16386074561801,-0.0839171978917462,2.01911410455951,0.0674237334188905,0.196406430495825,47
567,0.6,0.6,0.75,0,2,0.1,"relu",0,0.8,0.848666750061454,-20.300680629624,0.341551080198203,3.3092025985376,0.187000796232438,0.465946950050709,0,0.632451468818099,-7.66447417426525,-0.256849662429727,1.75080738108823,0.0642264919389811,0.163271622564851,51.2
568,1,0.8,0,0.75,2,0.2,"relu",0.8,0,0.8854667250742,-18.3342719433871,0.424590994054189,4.65436236330765,0.263074160308127,0.5458324684931,0,0.648651073022981,-7.91553497175508,-0.370459795312637,2.24529707057599,0.0889238532395681,0.191346972178198,44.2
569,0.6,1,0,0.25,2,0.2,"relu",0.1,0.6,0.883962563076506,-18.3951530210611,0.421649468958212,4.72496691606748,0.2503700279782,0.542033014177014,0,0.640438766533314,-8.05099472793476,-0.391342026537538,2.25435345017123,0.0800628413211919,0.179177583613647,46.2
570,1,1,0.75,0.75,2,0.1,"relu",0.1,0.2,0.895487658686236,-17.527519960971,0.455012892484999,5.25872833099441,0.272399637908085,0.565648188043394,0,0.652117338153913,-8.3515071205633,-0.610409597097572,2.16765775636906,0.0868028957137854,0.19147014398018,44.2
571,0.2,0.8,0.75,0,2,0.4,"relu",0.1,0.5,0.774178844651294,-23.1344842217368,0.206363787870466,2.03916998032019,0.100097108928476,0.339734756106863,1.2,0.624508145424881,-6.98178963851812,-0.0129532841492591,1.45335503513708,0.0425474977756969,0.159920026585345,50.2
572,0.4,1,0,0,1,0.2,"relu",0.6,0.8,0.903816077638715,-17.0818030871671,0.475116598648049,5.98998964923377,0.289722484788251,0.590702247145193,0,0.64161766569947,-8.37260515818705,-0.531948748094265,3.44861672522813,0.0878528945614443,0.186536531533321,47.2
573,0.2,0.8,0.75,1,2,0.4,"relu",0.4,0.5,0.801019479047982,-22.8141973084971,0.222609901609058,2.11693818017132,0.10814449542545,0.373843985605732,0.2,0.638179941233611,-6.98585147404603,-0.0269435857563292,1.4956077593625,0.0442819741072893,0.170400738939727,47.4
574,0.8,0.4,0.75,0,1,0.2,"relu",0.4,0.6,0.876326653675486,-18.771708467257,0.402413670841451,4.15863635566561,0.229287742187388,0.520769391655806,0,0.659215884191224,-7.56755177888876,-0.239394165879244,1.96233105340537,0.082679372008592,0.200488926730379,38.2
575,0.4,0,0,0.75,2,0.1,"relu",0.2,0.6,0.921413297653769,-15.6846509432231,0.53062886987909,7.72421048242815,0.343155334266262,0.638403938496229,0,0.642564520932478,-9.04994355912727,-1.00245813437304,3.0267370402645,0.0955834832785718,0.185290796667196,42.8
576,0.2,0.4,1,0.75,2,0.4,"relu",0.3,1,0.75854357834225,-23.6687428328652,0.18184003123022,1.83518032845217,0.0838966888641287,0.315396680751266,1.6,0.627545355167688,-7.03184047266677,-0.00858413235150253,1.37603371227542,0.0380378159111003,0.161594449165908,48.4
577,0,1,1,1,2,0.4,"relu",0.3,0.9,0.833066915613881,-21.7043393239695,0.272001983586829,2.3573885074105,0.124275177046501,0.421066525246348,0,0.6505191450835,-6.95548582033289,-0.0250469800749725,1.51809961883507,0.0529081983090013,0.193026378759502,41.6
578,1,0.8,0.25,0.5,2,0.2,"relu",0.2,0.5,0.86764963604884,-19.3641556301899,0.375774821573094,3.67433466762119,0.207444224497456,0.498275659117639,0,0.654751041969304,-7.40801797379855,-0.158825815721425,2.0714610573753,0.0783676562592765,0.201462169678167,43.2
579,0.4,0.2,0.25,1,1,0.4,"relu",0.6,0.2,0.836759355658252,-21.5280116082134,0.283161745291041,2.60685634095427,0.141173362489214,0.439899247685825,0.2,0.64618482826803,-6.98977606352127,-0.0210026368960896,1.8083216015626,0.0592065164522484,0.192339411996174,46.4
