"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
202,0.6,0.6,0,1,0.003,2,0.2,"relu",0.3,0.4,0.898321610309974,-17.3366051285501,0.452623042323414,5.18112136120302,0.272806704810733,0.570020510611537,0,0.654107164202323,-7.90621143300031,-0.399689571854733,2.57670352742663,0.0876531085312557,0.190609577618638,40
555,0.2,0.4,0.5,0.5,0.003,2,0.2,"relu",0.9,0.6,0.870158752609465,-18.9701360597043,0.379660071987081,3.71952707731464,0.20808356238895,0.500437231739506,0.2,0.654091785325206,-7.50694928387803,-0.247680526321991,2.11528737765599,0.0737132510121564,0.199454048628114,42.4
934,0.6,0.8,0.5,0.75,0.002,2,0.3,"relu",0.6,0.8,0.811804108158143,-21.4385704058064,0.266804520928382,2.53603910981198,0.135441372133276,0.399893288145275,0.4,0.654084341226853,-6.99593834434956,-0.0674553803640024,2.06191072922067,0.0614564162669304,0.200410189516078,41.8
647,0.2,0.6,1,0.75,0.002,2,0.1,"relu",1,0.1,0.881533253397991,-17.9490452740287,0.421375380146284,4.58199661650036,0.250099685101842,0.533858898819589,0,0.654036171739415,-8.0073190231282,-0.488824020782343,2.9892284950754,0.0836784753875224,0.196552935305939,40.8
147,0.8,1,0.25,0.25,0.001,1,0.3,"relu",0.1,0.9,0.807694106017342,-21.7228779958579,0.255215517264498,2.45950086828402,0.124907948914629,0.394104167980082,0.8,0.654032402358272,-6.86512401831965,-0.0168122323644108,1.94863269344648,0.0591987619055867,0.203908067177214,40.6
984,0.6,0.6,0.75,0.5,0.003,2,0.3,"relu",0.5,0.5,0.830277759634526,-20.8188053598109,0.295460131545068,2.74136236073635,0.149595632331217,0.425860079247559,0.2,0.654014505879012,-7.07634172755385,-0.101154177911555,1.96970426762997,0.0641838941541869,0.203382148027021,41.8
656,0.2,0.6,0.75,0.25,0.003,1,0.3,"relu",0.8,0.2,0.857582200176057,-19.5168544759961,0.35561192839265,3.5047650249237,0.18654129385216,0.477045833877304,0.4,0.653963556366183,-7.25139119456757,-0.164703099762803,3.05447948536532,0.0686717427543405,0.19956088290149,41.8
655,0.4,1,1,0.25,0.003,2,0.2,"relu",0.4,0.6,0.868165388382578,-18.9696725180077,0.379283058661151,3.81454929307074,0.209147888754191,0.497915215238,0,0.653963516543261,-7.39153397125633,-0.237157444346473,2.02091859233859,0.0767562603427875,0.199054306483371,39.8
509,0,0.4,0,0,0.003,1,0.3,"relu",0.1,0.3,0.906798275437355,-17.0311622994272,0.465624914494806,5.29561711861194,0.268639998025097,0.590337038339588,0,0.653935012339105,-7.91012277368474,-0.424306093445611,3.65208846240762,0.0840792608720049,0.195872185674774,38.8
237,0.4,0.4,0.25,0.75,0.002,1,0.4,"relu",0.4,0.8,0.827743939975671,-21.2252794439979,0.278027668607008,2.52484790736496,0.140771312434412,0.42138836133271,0.4,0.65387238970094,-6.87540685356864,-0.0190008462361047,1.86713493089134,0.0600145820399483,0.201869844130564,40.6
11,0.4,0.4,0,0.75,0.001,1,0.3,"relu",0.9,0.1,0.846115849671258,-20.092780703085,0.33166860966123,3.39363347690038,0.181049242238366,0.465153802683189,0,0.653870684421032,-7.25767059871678,-0.140368615784667,2.42053220956116,0.0738686382238491,0.195472786009007,43
253,0.4,0.2,0,0.25,0.001,1,0.2,"relu",0.6,0.6,0.880590953310007,-18.2994727463095,0.408954644744564,4.44347378598482,0.238993866493765,0.535338486083846,0,0.653851291304715,-7.47820235296799,-0.247651115748872,2.77997412072798,0.0804674443976664,0.192815177267527,38.6
397,1,0.2,0.75,0.25,0.003,1,0.4,"relu",0.5,0.8,0.821895068459101,-21.326131735335,0.276011501251585,2.59601652075138,0.139645309779913,0.413131364224499,0.6,0.653805120538715,-6.92917825048226,-0.0386534800689665,1.78957863833745,0.0617036135183636,0.199655336028685,42
898,1,0.8,0.75,0.75,0.003,1,0.2,"relu",0.8,0.1,0.894129831011089,-17.5568102546221,0.441420866827472,4.92479561977497,0.255930632988313,0.554964946067583,0,0.653767341166616,-7.83058915123544,-0.406755092021458,2.46301919935915,0.0798292928146862,0.199946753748052,39.6
