"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","lr","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
592,1,0.6,1,1,0.003,2,0.3,"relu",0.1,0.1,0.827989020946995,-21.5900911983874,0.274548577301834,2.62627795253072,0.120200269596567,0.423010329013887,0.4,0.651556693980599,-7.02010594487299,-0.0521875720844544,1.91046233945609,0.0488822841883447,0.198722954744458,42.2
475,0.6,1,0,0.5,0.001,2,0.2,"relu",0.4,0,0.840790568317784,-20.8225465152389,0.315708920756726,3.37900562761079,0.149374342538609,0.459453636934326,0.2,0.651539563390964,-7.31359370532323,-0.163578354480393,2.74053369940495,0.0597126354259186,0.189092957011836,44.2
435,0.8,0.2,0,0,0.001,1,0.2,"relu",1,0.5,0.865581629456605,-19.6502088385957,0.367894619680576,4.20527570409828,0.184125893388316,0.505502336706238,0,0.651533650596756,-7.51335688677739,-0.231824188563079,2.11440296604049,0.066362368816592,0.192318257375206,40.4
577,0.8,0,0,0,0.003,2,0.2,"relu",0.3,0.1,0.890306228310488,-18.4110358543643,0.422574679352188,5.0570270219988,0.222815612445028,0.555540195967664,0,0.651504113202064,-7.69421242456108,-0.27898207552437,3.01448620131958,0.0702546476533915,0.186894580463896,42.6
768,1,0.2,0,0.5,0.002,2,0.2,"relu",0.1,0.3,0.876601122471177,-19.1811967177757,0.390674596791251,4.48985294233343,0.198790764030434,0.524906507936406,0,0.651502634898806,-7.63014628943414,-0.279925275452925,2.79567588384719,0.0715948031035165,0.198035876508926,42.2
366,0.6,1,0.5,0.25,0.001,1,0.2,"relu",0.1,0,0.84461968098667,-20.6627527712109,0.31955022447867,3.24986132563846,0.147612519338084,0.458279810993031,0,0.65148738777067,-7.17319500047562,-0.0906000047977542,1.89404178133495,0.0594607662007068,0.192771241366345,41.8
984,0.6,0.6,0.75,0.5,0.003,2,0.3,"relu",0.5,0.5,0.810804737131948,-22.0312387432006,0.258295345383305,2.64028684897367,0.108642102040536,0.396930283135587,1.2,0.651439405655453,-7.05397515879477,-0.0685796021470358,1.95450966139199,0.0515144835470319,0.199536461979547,41.2
120,1,0,0.5,1,0.001,2,0.1,"relu",0.8,0.8,0.857632299843326,-20.1714368741057,0.343859667362903,3.55088026018442,0.161456977778918,0.487086852924568,0,0.651419993734476,-7.32847695748416,-0.143888790172729,2.0539991190169,0.0633686286836139,0.199712485276429,42.2
478,1,0.6,1,0.5,0.003,2,0.3,"relu",0.8,0.9,0.822205943523468,-21.6327925602146,0.271140352721067,2.60218250360914,0.121787174545083,0.415186018378672,0,0.651400699610508,-6.99532843155783,-0.0600285211128633,1.75998376289467,0.0527157593456764,0.193930087875507,40.8
348,0.2,0.2,0,0.75,0.003,1,0.2,"relu",0.5,0.4,0.906794721750132,-17.3935648123636,0.46722768814749,6.09693732233171,0.256178680062487,0.598026818477513,0,0.651343591386631,-7.90171583718253,-0.33992193253572,2.78236192092161,0.074518751402293,0.191306097153765,39
439,0.6,0,1,0.75,0.003,2,0.1,"relu",0.2,0.1,0.892478621517428,-18.1115233687918,0.434454370486113,5.19506739535022,0.227597148340485,0.560017561096942,0,0.651283308771927,-8.05090941144543,-0.461223316556315,2.17510497814229,0.0677106551267358,0.192860615612785,42.6
