"tr","lambda.env","alpha.env","lambda.sp","alpha.sp","hidden.ind","drop","acti.sp","lambda.bio","alpha.bio","AUC.train_mean","ll.train_mean","nagel.train_mean","plr.train_mean","tjur.train_mean","cor.train_mean","auc.lt5.train_mean","AUC.test_mean","ll.test_mean","nagel.test_mean","plr.test_mean","tjur.test_mean","cor.test_mean","auc.lt5.test_mean"
359,0.2,0,1,0.75,2,0.4,"relu",0,0.6,0.687862866493845,-27.1639136440896,0.0918033794815405,1.30109704166262,0.0525506046008595,0.246079068032611,4.4,0.528803705191596,-7.51612198863394,-0.0255806740421186,1.03514537392749,0.00720837503296185,0.0466828432684099,85
360,0.4,0.4,1,0.25,1,0.1,"relu",0,0.8,0.883451767069135,-18.878666492041,0.421885324488676,4.4320985468853,0.254443050075676,0.539763285796459,0,0.580210811554708,-8.37352296271031,-0.4212877427494,1.30678818935947,0.0380487570219954,0.101128132921275,66.4
361,0.2,0.4,0.75,0.5,2,0.1,"relu",1,0.6,0.907408579186316,-17.1941685671171,0.48634083886787,5.7195357041992,0.299112007328057,0.596158933515237,0,0.630466300197695,-8.14900420599703,-0.399041863220569,1.6588042794381,0.0682781897233539,0.165274028945095,49.4
362,0.4,0.4,1,0.75,2,0.4,"relu",0.5,0,0.724608637042833,-24.9919285051255,0.142715004983723,1.53498890306304,0.0638677040574345,0.2710532613918,5.6,0.580495285459779,-7.18121762865844,-0.00494029937436071,1.157506923702,0.0177031859526971,0.100782268060779,61.2
363,0,0.2,0.25,0.5,1,0.2,"relu",0.6,0.5,0.903085497405982,-17.7382742664489,0.461130051380353,4.83734410209892,0.260486088873331,0.579424997744456,0,0.62801532344683,-8.02749991484707,-0.369767915077342,1.55485552859652,0.0557930487280662,0.158280396610295,50.4
364,0.6,0,1,0.5,1,0.4,"relu",0.1,0.9,0.778968774905232,-23.7741074494694,0.205351390771434,1.94278895631214,0.103000989283398,0.352077141806808,1,0.585540925254292,-7.23535382319668,-0.0183160102090175,1.19158193384334,0.0197191808608115,0.0994964588557809,63.4
365,0.6,0,0.5,0.25,1,0.1,"relu",0.3,0.6,0.911924840401558,-16.5507839083814,0.511533009350063,6.76487792188152,0.334911183529458,0.615714463063234,0,0.619798815012294,-8.64818220858168,-0.593106305455408,1.79657693986593,0.0683964870039382,0.149146157740165,52.2
366,0.6,0.4,0.5,1,1,0.1,"relu",0.3,0,0.921360906935616,-15.9928856438494,0.533006839506911,7.53145579782481,0.342715030855364,0.639254830793567,0,0.621385192601805,-8.65677001718273,-0.598439417113489,1.77683177597078,0.0662960984052019,0.151355004901299,53
367,0.4,1,1,0.75,1,0.2,"relu",0,0.9,0.820921841763267,-22.8878067741305,0.283616656019254,2.42271256068297,0.189385407768632,0.417573557036338,0.6,0.578236874423897,-8.40936417836987,-0.18608815033358,1.16061944339471,0.0317586737318661,0.09032201801972,66.8
368,0.8,0.4,0.75,0.25,1,0.1,"relu",0.7,0.7,0.913222406864164,-16.5106221159309,0.513299712817242,6.78265771111747,0.33109986462217,0.616873844956506,0,0.616358420975144,-8.29677491026907,-0.387670175652965,1.76234106574678,0.0630112173956853,0.151154351394205,54.8
